Periodo,Campus,NRC,Facultad ,Departamento,Parte pdo,Lista cruzada,Materia,Secc,Nivel materia,Modo calificación,Estatus secc,Créditos,Nombre largo curso,Cupo,Inscritos,Cupo disponible,Indicador de sesión,Profesor(es),Tipo horario (franja),Fecha inicio,Fecha fin,Hora inicio,Hora fin,Edificio,Salón,Capacidad salón,Atributo salón,Descripción atributo salón,Atributo curso,Atributo sección,Lunes,Martes,Miercoles,Jueves,Viernes,Sábado,Domingo,Censo 1,Fecha de censo 1,Censo 2,Fecha de censo 2
202510,CAMPUS PRINCIPAL,75591.0,INGENIERÍA,INGENIERIA MECANICA,1,,IMEC-2203L,A2,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LABORATORIO DE TERMOFLUIDOS III,18.0,18.0,0.0,1.0,(01) MARIA ISABEL OTERO IREGUI(Y),LABORATORIO,2025-01-21,2025-05-24,1100.0,1220.0,AU,AU_204,21.0,,,,,L,,,,,,,18.0,2025-03-10,18.0,2025-04-21
202510,CAMPUS PRINCIPAL,75594.0,INGENIERÍA,INGENIERIA MECANICA,1,,IMEC-2203L,A3,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LABORATORIO DE TERMOFLUIDOS III,16.0,16.0,0.0,1.0,(01) MARIA ISABEL OTERO IREGUI(Y),LABORATORIO,2025-01-21,2025-05-24,1530.0,1650.0,C,C_206,22.0,,,,,,,,,V,,,16.0,2025-03-10,16.0,2025-04-21
202510,CAMPUS PRINCIPAL,75607.0,INGENIERÍA,INGENIERIA MECANICA,1,,IMEC-2203L,A4,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LABORATORIO DE TERMOFLUIDOS III,16.0,15.0,1.0,1.0,(01) MARIA ISABEL OTERO IREGUI(Y),LABORATORIO,2025-01-21,2025-05-24,630.0,750.0,AU,AU_302,22.0,,,,,,,I,,,,,15.0,2025-03-10,15.0,2025-04-21
202510,CAMPUS PRINCIPAL,75608.0,INGENIERÍA,INGENIERIA BIOMEDICA,1,,IBIO-4780,1,MAGISTER,APROBADO/REPROBADO,ACTIVA,4.0,TESIS I,0.0,1.0,-1.0,1.0,(01) JUAN CARLOS BRICEÑO TRIANA(Y),PROYECTO DE GRADO,2025-01-21,2025-05-24,,,,,,,,,,,,,,,,,1.0,2025-03-10,1.0,2025-04-21
202510,CAMPUS PRINCIPAL,75610.0,INGENIERÍA,INGENIERIA BIOMEDICA,1,,IBIO-4780,7,MAGISTER,APROBADO/REPROBADO,ACTIVA,4.0,TESIS I,4.0,1.0,3.0,1.0,(01) DAVID  BIGIO ROITMAN(Y),PROYECTO DE GRADO,2025-01-21,2025-05-24,,,,,,,,,,,,,,,,,1.0,2025-03-10,1.0,2025-04-21
202510,CAMPUS PRINCIPAL,75617.0,INGENIERÍA,INGENIERIA MECANICA,1,,IMEC-2543L,A2,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LABORATORIO DINAMICA DE MAQUINARIA,27.0,11.0,16.0,1.0,(01) JUAN FELIPE CASAS IBARRA(Y),LABORATORIO,2025-01-21,2025-05-24,930.0,1050.0,SD,SD_806,82.0,,,,,L,,,,,,,11.0,2025-03-10,12.0,2025-04-21
202510,CAMPUS PRINCIPAL,75620.0,INGENIERÍA,INGENIERIA BIOMEDICA,1,,IBIO-4790,4,MAGISTER,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,8.0,TESIS II,0.0,5.0,-5.0,1.0,(01) PABLO ANDRES ARBELAEZ ESCALANTE(Y),PROYECTO DE GRADO,2025-01-21,2025-05-24,,,,,,,,,,,,,,,,,5.0,2025-03-10,5.0,2025-04-21
202510,CAMPUS PRINCIPAL,75623.0,INGENIERÍA,INGENIERIA BIOMEDICA,1,,IBIO-4790,12,MAGISTER,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,8.0,TESIS II,0.0,1.0,-1.0,1.0,(01) CARLOS ANDRES BRAVO VEGA(Y),PROYECTO DE GRADO,2025-01-21,2025-05-24,,,,,,,,,,,,,,,,,1.0,2025-03-10,2.0,2025-04-21
202510,CAMPUS PRINCIPAL,75651.0,INGENIERÍA,INGENIERIA MECANICA,2,,IMEC-3711,1,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,PROYECTO INDIVIDUAL,10.0,1.0,9.0,1.0,(01) CARLOS FRANCISCO RODRIGUEZ HERRERA(Y),PROYECTO DE GRADO,2025-01-21,2025-05-24,,,NOREQ,NOREQ,999.0,,,,,,,,,,,,1.0,2025-03-10,1.0,2025-04-21
202510,CAMPUS PRINCIPAL,75652.0,INGENIERÍA,INGENIERIA MECANICA,2,,IMEC-3711,2,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,PROYECTO INDIVIDUAL,10.0,1.0,9.0,1.0,(01) JAIRO ARTURO ESCOBAR GUTIERREZ(Y),PROYECTO DE GRADO,2025-01-21,2025-05-24,,,NOREQ,NOREQ,999.0,,,,,,,,,,,,1.0,2025-03-10,1.0,2025-04-21
202510,CAMPUS PRINCIPAL,75653.0,INGENIERÍA,INGENIERIA MECANICA,2,,IMEC-3711,3,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,PROYECTO INDIVIDUAL,10.0,3.0,7.0,1.0,(01) JUAN PABLO CASAS RODRIGUEZ(Y),PROYECTO DE GRADO,2025-01-21,2025-05-24,,,NOREQ,NOREQ,999.0,,,,,,,,,,,,3.0,2025-03-10,3.0,2025-04-21
202510,CAMPUS PRINCIPAL,75656.0,INGENIERÍA,INGENIERIA MECANICA,2,,IMEC-3711,10,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,PROYECTO INDIVIDUAL,10.0,1.0,9.0,1.0,(01) DANIEL EDUARDO SERRANO RUIZ(Y),PROYECTO DE GRADO,2025-01-21,2025-05-24,,,NOREQ,NOREQ,999.0,,,,,,,,,,,,1.0,2025-03-10,1.0,2025-04-21
202510,CAMPUS PRINCIPAL,75728.0,INGENIERÍA,INGEN. ELECTRICA Y ELECTRONICA,1,,IELE-1200L,4,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LAB. FUND. SIST. DIGITALES,16.0,13.0,3.0,1.0,(01) CARLOS MARIO MINU QUIROGA(Y),LABORATORIO,2025-01-21,2025-05-24,800.0,850.0,ML,ML_004,18.0,,,,,,M,,,,,,18.0,2025-03-10,13.0,2025-04-21
202510,CAMPUS PRINCIPAL,75730.0,INGENIERÍA,INGEN. ELECTRICA Y ELECTRONICA,1,,IELE-2100L,6,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LABORATORIO.ELEM.SISTEMAS ELECTRICOS,8.0,14.0,-6.0,1.0,(01) SEBASTIAN  MOYA CRUZ(Y),LABORATORIO,2025-01-21,2025-05-24,1230.0,1350.0,ML,ML_042,8.0,FAES,Fácil acceso estudiante,,,L,,,,,,,15.0,2025-03-10,15.0,2025-04-21
202510,CAMPUS PRINCIPAL,75732.0,INGENIERÍA,INGEN. ELECTRICA Y ELECTRONICA,1,,IELE-2202L,2,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LABORATORIO DISEÑO SISTEMAS DIGITALES,12.0,7.0,5.0,1.0,(01) JUAN DAVID GARAVITO CORONADO(Y),LABORATORIO,2025-01-21,2025-05-24,1100.0,1150.0,ML,ML_004,18.0,,,,,L,,,,,,,9.0,2025-03-10,7.0,2025-04-21
202510,CAMPUS PRINCIPAL,75733.0,INGENIERÍA,INGEN. ELECTRICA Y ELECTRONICA,1,,IELE-2206L,4,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LABORATORIO FUNDAMENTOS DE ELECTRÓNICA,14.0,13.0,1.0,1.0,(01) JUAN PABLO RINCON OCHOA(Y),LABORATORIO,2025-01-21,2025-05-24,930.0,1050.0,ML,ML_009,20.0,,,,,,M,,,,,,13.0,2025-03-10,14.0,2025-04-21
202510,CAMPUS PRINCIPAL,75734.0,INGENIERÍA,INGEN. ELECTRICA Y ELECTRONICA,1,,IELE-2206L,5,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LABORATORIO FUNDAMENTOS DE ELECTRÓNICA,14.0,10.0,4.0,1.0,(01) JUAN PABLO RINCON OCHOA(Y),LABORATORIO,2025-01-21,2025-05-24,930.0,1050.0,ML,ML_009,20.0,,,,,,,,J,,,,13.0,2025-03-10,10.0,2025-04-21
202510,CAMPUS PRINCIPAL,75735.0,INGENIERÍA,INGEN. ELECTRICA Y ELECTRONICA,1,,IELE-2206L,6,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LABORATORIO FUNDAMENTOS DE ELECTRÓNICA,14.0,7.0,7.0,1.0,(01) SANTIAGO  LEON AVILES(Y),LABORATORIO,2025-01-21,2025-05-24,1530.0,1650.0,ML,ML_009,20.0,,,,,,M,,,,,,7.0,2025-03-10,7.0,2025-04-21
202510,CAMPUS PRINCIPAL,75736.0,INGENIERÍA,INGEN. ELECTRICA Y ELECTRONICA,1,,IELE-3206L,2,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LABORATORIO INSTRUMENTACION ELECTRONI,16.0,16.0,0.0,1.0,(01) SANTIAGO  LEON AVILES(Y),LABORATORIO,2025-01-21,2025-05-24,1600.0,1750.0,ML,ML_004,18.0,,,,,,,,J,,,,17.0,2025-03-10,16.0,2025-04-21
202510,CAMPUS PRINCIPAL,75762.0,INGENIERÍA,INGEN. ELECTRICA Y ELECTRONICA,1,,IELE-3138L,1,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LAB. SISTEMAS ELECTRICOS INDUSTRIALES,18.0,16.0,2.0,1.0,(01) SEBASTIAN  MOYA CRUZ(Y),LABORATORIO,2025-01-21,2025-05-24,1100.0,1220.0,ML,ML_004,18.0,,,,,,,,,V,,,16.0,2025-03-10,16.0,2025-04-21
202510,CAMPUS PRINCIPAL,75763.0,INGENIERÍA,INGEN. ELECTRICA Y ELECTRONICA,1,,IELE-3338L,1,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LABORATORIO ROBÓTICA,18.0,17.0,1.0,1.0,(01) LEFFER ANDRES TROCHEZ CHATE(Y),LABORATORIO,2025-01-21,2025-05-24,1100.0,1220.0,ML,ML_009,20.0,,,,,L,,,,,,,18.0,2025-03-10,18.0,2025-04-21
202510,CAMPUS PRINCIPAL,75772.0,INGENIERÍA,INGEN. ELECTRICA Y ELECTRONICA,1,,IELE-3338L,2,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LABORATORIO ROBÓTICA,18.0,14.0,4.0,1.0,(01) LEFFER ANDRES TROCHEZ CHATE(Y),LABORATORIO,2025-01-21,2025-05-24,1400.0,1520.0,ML,ML_009,20.0,,,,,,,,J,,,,14.0,2025-03-10,14.0,2025-04-21
202510,CAMPUS PRINCIPAL,75776.0,INGENIERÍA,NO DECLARADO,1,,IING-1201,A,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,RESOLVIENDO RETOS STEM,30.0,20.0,10.0,1.0,(01) NICOLAS  SANCHEZ DIAZ(Y),TEORICA,2025-01-21,2025-05-24,800.0,920.0,LL,LL_205,32.0,,,,,L,,I,,,,,20.0,2025-03-10,20.0,2025-04-21
202510,CAMPUS PRINCIPAL,75778.0,INGENIERÍA,INGEN. QUIMICA Y DE ALIMENTOS,1,,IQYA-2502,2,PREGRADO,APROBADO/REPROBADO,ACTIVA,2.0,SEMILLERO INVESTIGACION 2 IQUI,10.0,1.0,9.0,1.0,(01) OSCAR ALBERTO ALVAREZ SOLANO(Y),TEORICA,2025-01-21,2025-05-24,,,NOREQ,NOREQ,999.0,,,,,,,,,,,,1.0,2025-03-10,1.0,2025-04-21
202510,CAMPUS PRINCIPAL,75788.0,INGENIERÍA,INGEN. ELECTRICA Y ELECTRONICA,1,,IELE-2500,B,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,CURSO DE SEÑALES,30.0,29.0,1.0,1.0,(01) ANTONIO JOSE SALAZAR GOMEZ(Y),TEORICA,2025-01-21,2025-05-24,1530.0,1650.0,W,W_204,42.0,FAML,Fácil acceso oficina ML,,,,,,,V,,,31.0,2025-03-10,30.0,2025-04-21
202510,CAMPUS PRINCIPAL,75788.0,INGENIERÍA,INGEN. ELECTRICA Y ELECTRONICA,1,,IELE-2500,B,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,CURSO DE SEÑALES,30.0,29.0,1.0,1.0,(01) ANTONIO JOSE SALAZAR GOMEZ(Y),TEORICA,2025-01-21,2025-05-24,1530.0,1650.0,W,W_403,42.0,FAML,Fácil acceso oficina ML,,,,,I,,,,,31.0,2025-03-10,30.0,2025-04-21
202510,CAMPUS PRINCIPAL,75821.0,INGENIERÍA,INGENIERIA INDUSTRIAL,1,,IIND-4109,1,MAGISTER,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,4.0,PRESCRIPTIVE ANALYTICS: HEURISTICS FOR DECISION-MAKING,40.0,18.0,22.0,1.0,(01) DAVID  ALVAREZ MARTINEZ(Y) | (01) ALEJANDRA  TABARES POZOS,TEORICA,2025-01-21,2025-05-24,1530.0,1650.0,SD,SD_306,26.0,EXPR,Salón con móvil express,,,,M,,J,,,,18.0,2025-03-10,18.0,2025-04-21
202510,CAMPUS PRINCIPAL,75852.0,INGENIERÍA,INGENIERIA BIOMEDICA,1,DISO_IBIO_001,IBIO-3916,1,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,DISEÑO INSPIRADO EN LA NATURALEZA,18.0,18.0,0.0,1.0,(01) FELIPE  ARAMBURO JARAMILLO(Y),TEORICA,2025-01-21,2025-05-24,800.0,1050.0,C,C_309,48.0,,,,,,M,,,,,,18.0,2025-03-10,18.0,2025-04-21
202510,CAMPUS PRINCIPAL,75889.0,INGENIERÍA,INGENIERIA CIVIL Y AMBIENTAL,1,,ICYA-4511,1,MAGISTER,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,4.0,TALLER DE DISEÑO DE TALUDES EN ROCA Y TÚNELES,30.0,16.0,14.0,1.0,(01) BERNARDO  CAICEDO HORMAZA(Y),TEORICA,2025-01-21,2025-05-24,1530.0,1650.0,AU,AU_401,30.0,,,,,L,,I,,,,,16.0,2025-03-10,19.0,2025-04-21
202510,CAMPUS PRINCIPAL,75903.0,INGENIERÍA,INGENIERIA MECANICA,1,,IMEC-2522,B,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,3.0,MECÁNICA DE MATERIALES,35.0,22.0,13.0,1.0,(01) JUAN PABLO CASAS RODRIGUEZ(Y),TEORICA,2025-01-21,2025-05-24,1530.0,1650.0,ML,ML_615,80.0,,,,,L,,I,,,,,23.0,2025-03-10,23.0,2025-04-21
202510,CAMPUS PRINCIPAL,75904.0,INGENIERÍA,INGENIERIA MECANICA,1,,IMEC-2522L,B2,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LABORATORIO DE MECÁNICA DE MATERIALES,17.0,13.0,4.0,1.0,(01) SANTIAGO  FLOREZ CASTAÑEDA(Y),LABORATORIO,2025-01-21,2025-05-24,1100.0,1220.0,LL,LL_202,32.0,,,,,,,,,V,,,13.0,2025-03-10,14.0,2025-04-21
202510,CAMPUS PRINCIPAL,75905.0,INGENIERÍA,INGENIERIA BIOMEDICA,1,,IBIO-1011,4,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LABORATORIO INTRODUCCIÓN INGENIERÍA BIOMÉDICA,15.0,12.0,3.0,1.0,(01) YISETH CAROLINA SANTIAGO RODRIGUEZ(Y),LABORATORIO,2025-01-21,2025-05-24,1100.0,1220.0,C,C_206,22.0,,,,,,,,,V,,,13.0,2025-03-10,12.0,2025-04-21
202510,CAMPUS PRINCIPAL,75907.0,INGENIERÍA,INGENIERIA BIOMEDICA,1,,IBIO-2102L,3,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LABORATORIO DE FISIOLOGÍA CUANTITATIVA PARA INGENIERÍA BIOMÉDICA 2,20.0,14.0,6.0,1.0,(01) NICOLE DANIELA PASTRANA LOPEZ(Y),LABORATORIO,2025-01-21,2025-05-24,1400.0,1520.0,RGD,RGD_01,40.0,FAES,Fácil acceso estudiante,,,,M,,,,,,14.0,2025-03-10,14.0,2025-04-21
202510,CAMPUS PRINCIPAL,75917.0,INGENIERÍA,INGENIERIA BIOMEDICA,1,,IBIO-2102L,2,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LABORATORIO DE FISIOLOGÍA CUANTITATIVA PARA INGENIERÍA BIOMÉDICA 2,20.0,17.0,3.0,1.0,(01) NICOLE DANIELA PASTRANA LOPEZ(Y),LABORATORIO,2025-01-21,2025-05-24,1530.0,1650.0,C,C_205,22.0,,,,,,,,J,,,,17.0,2025-03-10,17.0,2025-04-21
202510,CAMPUS PRINCIPAL,75918.0,INGENIERÍA,INGENIERIA BIOMEDICA,1,,IBIO-2099L,3,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LABORATORIO DE FISIOLOGIA CUANTITATIVA PARA INGENIERIA BIOMEDICA 1,20.0,22.0,-2.0,1.0,(01) ALEJANDRO  MARTINEZ PERICO(Y),LABORATORIO,2025-01-21,2025-05-24,930.0,1050.0,RGD,RGD_310,32.0,,,,,,,,,V,,,22.0,2025-03-10,22.0,2025-04-21
202510,CAMPUS PRINCIPAL,75919.0,INGENIERÍA,INGENIERIA BIOMEDICA,1,,IBIO-2099L,2,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LABORATORIO DE FISIOLOGIA CUANTITATIVA PARA INGENIERIA BIOMEDICA 1,20.0,18.0,2.0,1.0,(01) ALEJANDRO  MARTINEZ PERICO(Y),LABORATORIO,2025-01-21,2025-05-24,930.0,1050.0,AU,AU_304,22.0,,,,,L,,,,,,,20.0,2025-03-10,20.0,2025-04-21
202510,CAMPUS PRINCIPAL,75991.0,INGENIERÍA,INGEN. QUIMICA Y DE ALIMENTOS,1,,IQYA-3051,3,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,4.0,PROYECTO DESARROLLO PROFESIONAL IQUI,50.0,5.0,45.0,1.0,(01) DIEGO CAMILO PRADILLA RAGUA(Y),TEORICA,2025-01-21,2025-05-24,1600.0,1750.0,,,,,,,,L,,,,,,,5.0,2025-03-10,5.0,2025-04-21
202510,CAMPUS PRINCIPAL,76012.0,INGENIERÍA,INGENIERIA CIVIL Y AMBIENTAL,1,,ICYA-2402L,11,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LABORATORIO DE HIDRAULICA,4.0,4.0,0.0,1.0,(01) VALERIA  RODRIGUEZ HERRERA(Y) | (01) MARIA JOSE GALINDO HERNANDEZ,LABORATORIO,2025-01-21,2025-05-24,630.0,820.0,ML,ML_033,4.0,,,,,,,I,,,,,4.0,2025-03-10,4.0,2025-04-21
202510,CAMPUS PRINCIPAL,76020.0,INGENIERÍA,INGEN. QUIMICA Y DE ALIMENTOS,1,,IQYA-2502,3,PREGRADO,APROBADO/REPROBADO,ACTIVA,2.0,SEMILLERO INVESTIGACION 2 IQUI,0.0,3.0,-3.0,1.0,(01) DIEGO CAMILO PRADILLA RAGUA(Y),TEORICA,2025-01-21,2025-05-24,,,,,,,,,,,,,,,,,3.0,2025-03-10,3.0,2025-04-21
202510,CAMPUS PRINCIPAL,76032.0,INGENIERÍA,INGENIERIA BIOMEDICA,1,,IBIO-3580L,4,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LABORATORIO SEÑALES BIOMÉDICAS,20.0,15.0,5.0,1.0,(01) LAURA DANIELA SOTELO BRICEÑO(Y),LABORATORIO,2025-01-21,2025-05-24,1700.0,1820.0,ML,ML_616C,20.0,,,,,L,,,,,,,15.0,2025-03-10,15.0,2025-04-21
202510,CAMPUS PRINCIPAL,76037.0,INGENIERÍA,INGENIERIA CIVIL Y AMBIENTAL,1,,ICYA-2203L,5,PREGRADO,NO CALIFICABLE,ACTIVA,0.0,LAB ANALISIS SIST. ESTRUCTURAL,20.0,6.0,14.0,1.0,(01) JUAN CAMILO MILLAN ECHEVERRI(Y),LABORATORIO,2025-01-21,2025-05-24,1530.0,1650.0,ML,ML_026,24.0,,,,,,,,J,,,,6.0,2025-03-10,6.0,2025-04-21
202510,CAMPUS PRINCIPAL,76040.0,INGENIERÍA,INGEN. QUIMICA Y DE ALIMENTOS,1,,IQYA-2501,1,PREGRADO,APROBADO/REPROBADO,ACTIVA,1.0,SEMILLERO INVESTIGACIÓN I,20.0,2.0,18.0,1.0,(01) YISSEL MARYURY LUENGAS CARRILLO(Y),TEORICA,2025-01-21,2025-03-15,1100.0,1220.0,NOREQ,NOREQ,999.0,,,,,,,,,V,,,2.0,2025-03-10,2.0,2025-04-21
202510,CAMPUS PRINCIPAL,76040.0,INGENIERÍA,INGEN. QUIMICA Y DE ALIMENTOS,1,,IQYA-2501,1,PREGRADO,APROBADO/REPROBADO,ACTIVA,1.0,SEMILLERO INVESTIGACIÓN I,20.0,2.0,18.0,1.0,(01) YISSEL MARYURY LUENGAS CARRILLO(Y),TEORICA,2025-03-24,2025-05-24,1100.0,1220.0,NOREQ,NOREQ,999.0,,,,,,,,,V,,,2.0,2025-03-10,2.0,2025-04-21
202510,CAMPUS PRINCIPAL,76111.0,INGENIERÍA,INGEN. ELECTRICA Y ELECTRONICA,1,,IELE-4005,2,MAGISTER,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,4.0,PROYECTO  ESPECIAL I,0.0,2.0,-2.0,1.0,(01) MAURICIO  GUERRERO HURTADO(Y),PROYECTO ESPECIAL,2025-01-21,2025-05-24,,,,,,,,,,,,,,,,,2.0,2025-03-10,2.0,2025-04-21
202510,CAMPUS PRINCIPAL,76114.0,INGENIERÍA,INGENIERIA MECANICA,1,,MPET-4103,1,MAGISTER,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,4.0,GEOLOGÍA DE EXPLORACIÓN,1.0,1.0,0.0,1.0,(01) SEBASTIAN ALEJANDRO GOMEZ ALBA(Y),TEORICA,2025-01-21,2025-05-24,,,,,,,,,,,,,,,,,1.0,2025-03-10,1.0,2025-04-21
202510,NO DEFINIDO,10647.0,INGENIERÍA,INGENIERIA CIVIL Y AMBIENTAL,9,,ICYA-4071,1,MAGISTER,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,0.0,MONITORIA POSTGRADO INGENIERIA CIVIL Y AMBIENTAL,20.0,1.0,19.0,1.0,(01) LAURA  SANTOS MALDONADO(Y) | (01) JULIETH ANGELICA MATEUS CALVO,PRACTICA NO-OBLIGATORIA,2025-01-21,2025-05-24,,,0,0,999.0,,,,,,,,,,,,0.0,2025-03-10,1.0,2025-04-21
202510,NO DEFINIDO,10692.0,INGENIERÍA,INGENIERIA CIVIL Y AMBIENTAL,9,,ICYA-4070,1,MAGISTER,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,0.0,ASISTENTE GRADUADO INGENIERIA CIVIL Y AMBIENTAL,50.0,22.0,28.0,1.0,(01) LAURA  SANTOS MALDONADO(Y) | (01) JULIETH ANGELICA MATEUS CALVO,PRACTICA NO-OBLIGATORIA,2025-01-21,2025-05-24,,,0,0,999.0,,,,,,,,,,,,0.0,2025-03-10,22.0,2025-04-21
202510,NO DEFINIDO,11068.0,INGENIERÍA,INGEN. ELECTRICA Y ELECTRONICA,9,,IELE-2900,1,PREGRADO,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,0.0,MONITORIA INGENIERÍA ELECTRICA Y ELECTRÓNICA 1,0.0,0.0,0.0,1.0,(01) MAURICIO  GUERRERO HURTADO(Y),NO DECLARADO,2025-01-21,2025-05-24,,,0,0,999.0,,,,,,,,,,,,0.0,2025-03-10,0.0,2025-04-21
202510,NO DEFINIDO,15306.0,INGENIERÍA,INGENIERIA BIOMEDICA,2,,IBIO-3991,1,PREGRADO,APROBADO/REPROBADO,ACTIVA,6.0,PRÁCTICA PROFESIONAL,0.0,16.0,-16.0,1.0,(01) NATALIA PAOLA ESMERAL LASCANO(Y),PRACTICA PROFESIONAL,2025-01-21,2025-05-24,,,0,0,999.0,,,,,,,,,,,,16.0,2025-03-10,16.0,2025-04-21
202510,NO DEFINIDO,21954.0,INGENIERÍA,INGENIERIA MECANICA,9,,IMEC-4070,1,MAGISTER,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,0.0,ASISTENCIA GRADUADA INGENIERIA MECANICA,99.0,1.0,98.0,1.0,(01) OSCAR DAVID SALAMANCA GOMEZ(Y),NO DECLARADO,2025-01-21,2025-05-24,,,0,0,999.0,,,,,,,,,,,,1.0,2025-03-10,1.0,2025-04-21
202510,NO DEFINIDO,24353.0,INGENIERÍA,INGENIERIA CIVIL Y AMBIENTAL,2,,ICYA-3991,1,PREGRADO,APROBADO/REPROBADO,ACTIVA,6.0,PRÁCTICA PROFESIONAL,50.0,17.0,33.0,1.0,(01) LAURA  SANTOS MALDONADO(Y) | (01) JULIETH ANGELICA MATEUS CALVO,PRACTICA PROFESIONAL,2025-01-21,2025-05-24,,,0,0,999.0,,,,,,,,,,,,16.0,2025-03-10,18.0,2025-04-21
202510,NO DEFINIDO,27373.0,INGENIERÍA,INGENIERIA MECANICA,2,,IMEC-3991,1,PREGRADO,APROBADO/REPROBADO,ACTIVA,6.0,PRÁCTICA PROFESIONAL COMPLETA,99.0,23.0,76.0,1.0,(01) ANDRES LEONARDO GONZALEZ MANCERA(Y),PRACTICA PROFESIONAL,2025-01-21,2025-05-24,,,0,0,999.0,,,,,,,,,,,,23.0,2025-03-10,23.0,2025-04-21
202510,NO DEFINIDO,45938.0,INGENIERÍA,INGENIERIA CIVIL Y AMBIENTAL,1,,ICYA-4209,1,MAGISTER,APROBADO/REPROBADO,ACTIVA,0.0,REQUISITO NIVEL,50.0,35.0,15.0,1.0,(01) LAURA  SANTOS MALDONADO(Y) | (01) JULIETH ANGELICA MATEUS CALVO,NO DECLARADO,2025-01-21,2025-05-24,,,0,0,999.0,,,,,,,,,,,,35.0,2025-03-10,42.0,2025-04-21
202510,PPAL-PRESENCIAL/VIRTUAL,29890.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,MINE-4301,1,MAGISTER,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,4.0,PROYECTO FINAL,28.0,21.0,7.0,1.0,(01) MARIA DEL PILAR VILLAMIL GIRALDO(Y),PROYECTO DE GRADO,2025-01-21,2025-05-17,1800.0,2050.0,VIRT,VIRT,999.0,,,,SEMP-SEMIPRESENCIAL,L,,,,,,,21.0,2025-03-10,21.0,2025-04-21
202510,PPAL-PRESENCIAL/VIRTUAL,29890.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,MINE-4301,1,MAGISTER,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,4.0,PROYECTO FINAL,28.0,21.0,7.0,1.0,(01) MARIA DEL PILAR VILLAMIL GIRALDO(Y),PROYECTO DE GRADO,2025-05-19,2025-05-19,1800.0,2050.0,SD,SD_804,82.0,,,,SEMP-SEMIPRESENCIAL,L,,,,,,,21.0,2025-03-10,21.0,2025-04-21
202510,PPAL-PRESENCIAL/VIRTUAL,44060.0,INGENIERÍA,INGENIERIA DE SISTEMAS Y COMPU,1,,MBIT-4103,1,MAGISTER,ESTANDAR NUMERICO 1.5-5.0,ACTIVA,4.0,FORMACIÓN DE DIRECTIVOS DE TI,25.0,21.0,4.0,1.0,(01) CESAR AUGUSTO BOTERO VILLA(Y) | (01) ADRIANA MARCELA TORRES LAVERDE | (01) CINTHIA CAROLINA SANCHEZ OSORIO,TEORICA,2025-01-21,2025-02-12,1800.0,2050.0,RGD,RGD_112-13,80.0,MMOV,Salón sillas y mesas movibles,,SEMP-SEMIPRESENCIAL,,,I,,,,,21.0,2025-03-10,24.0,2025-04-21
